X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,FID
-79.51967249,43.76589926,6806528,1270884,2011,2011-12-21T05:00:00.000Z,706,7,JANE ST,DRIFTWOOD AVE, ,Major Arterial,North York,43.76589926,-79.51967249,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,34,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,D31,York West (8),8,24,Black Creek (24),378
-79.29749029,43.75204538,4293249,1000871,2007,2007-11-06T05:00:00.000Z,710,7,WARDEN AVE,MANHATTAN DR, ,Major Arterial,Scarborough,43.75204538,-79.29749029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,0,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D41,Scarborough Centre (37),37,119,Wexford/Maryvale (119),379
-79.39785395,43.65250738,7876122,1380946,2013,2013-10-16T04:00:00.000Z,710,7,SPADINA Ave,DUNDAS St W, ,Major Arterial,Toronto East York,43.65250738,-79.39785395,Mid-Block, ,No Control,Clear,Daylight,Wet,Fatal,Cyclist Collisions,Cyclist,25 to 29,Fatal,49,North,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Lost control,Normal, ,Yes, , ,Yes, , , , , , , , ,D52,Trinity-Spadina (20),20,78,Kensington-Chinatown (78),380
-79.43774805,43.75266989,80566649,6002160952,2016,2016-12-06T05:00:00.000Z,712,7,BATHURST ST,REINER RD, ,Major Arterial,North York,43.75266989,-79.43774805,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,76,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D32,York Centre (10),10,38,Lansing-Westgate (38),381
-79.37099085,43.6582218,80757204,7001372973,2017,2017-07-31T04:00:00.000Z,713,7,SHERBOURNE ST,DUNDAS ST E, ,Minor Arterial,Toronto East York,43.6582218,-79.37099085,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,33, , , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (28),28,73,Moss Park (73),382
-79.22429029,43.81694538,5041268,1132676,2009,2009-10-23T04:00:00.000Z,715,7,FINCH AVE E,BLACKBIRD GT, ,Minor Arterial,Scarborough,43.81694538,-79.22429029,Intersection,At Intersection,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,36,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , , , , , , , , , ,D42,Scarborough-Rouge River (42),42,132,Malvern (132),383
-79.36726008,43.64897497,80609323,7000012031,2017,2017-01-03T05:00:00.000Z,717,7,LOWER SHERBOURNE ST,THE ESPLANADE, ,Minor Arterial,Toronto East York,43.64897497,-79.36726008,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,1,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (28),28,77,Waterfront Communities-The Island (77),384
-79.336452579999985,43.81684836,5430130,1069315,2008,2008-11-11T05:00:00.000Z,720,7,PHARMACY AVE,STEELES AVE E, ,Major Arterial,Scarborough,43.81684836,-79.33645258,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,52,West,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,D42,Scarborough-Agincourt (39),39,116,Steeles (116),385
-79.16633234,43.772868709999983,80199653,3013932599,2013,2013-11-08T05:00:00.000Z,725,7,LAWRENCE AVE E,BENNETT RD, ,Minor Arterial,Scarborough,43.77286871,-79.16633234,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,52,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D43,Scarborough East (44),44,136,West Hill (136),386
-79.509113409999983,43.65729101,80000025,141649049,2014,2014-03-06T05:00:00.000Z,735,7,PRINCE EDWARD DR N,SHAND AVE, ,Collector,Etobicoke York,43.65729101,-79.50911341,Intersection, ,No Control,Snow,Daylight,Slush,Fatal,SMV Other,Driver,50 to 54,Fatal,6,South,"Automobile, Station Wagon",Pulling Onto Shoulder or towardCurb,Lost control,Unknown, , , , , , , , ,Yes, , , , , , , , , , ,D22,Etobicoke-Lakeshore (5),5,15,Kingsway South (15),387
-79.48179255,43.623172359999984,80197024,1501518617,2015,2015-09-03T04:00:00.000Z,736,7,PARK LAWN RD,LAKE SHORE BLVD W, ,Major Arterial,Etobicoke York,43.62317236,-79.48179255,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,41,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, , , ,Yes, , , , , , , , ,D22,Etobicoke-Lakeshore (6),6,17,Mimico (includes Humber Bay Shores) (17),388
-79.24709029,43.71964538,5354326,1035924,2008,2008-05-01T04:00:00.000Z,738,7,ST CLAIR AVE E,JEANETTE ST, ,Minor Arterial,Scarborough,43.71964538,-79.24709029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,16,North,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal, , , ,Yes, , , ,Yes, , , , , , , , ,D41,Scarborough Southwest (36),36,123,Cliffcrest (123),389
-79.39819029,43.64624538,7425921,1298952,2012,2012-06-14T04:00:00.000Z,738,7,ADELAIDE ST W,BRANT ST, ,Major Arterial,Toronto East York,43.64624538,-79.39819029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,18,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D14,Trinity-Spadina (20),20,77,Waterfront Communities-The Island (77),390
-79.39219029,43.63844538,6280489,1202989,2010,2010-11-19T05:00:00.000Z,744,7,LOWER SPADINA AVE,LAKE SHORE BLVD W, ,Major Arterial,Toronto East York,43.63844538,-79.39219029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,60 to 64,Fatal,36,East,Bicycle,Pulling Away from Shoulder or Curb, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Normal, ,Yes, , , ,Yes, , , , , , , ,D52,Trinity-Spadina (20),20,77,Waterfront Communities-The Island (77),391
-79.39019029,43.67134538,5365581,1040891,2008,2008-05-30T04:00:00.000Z,746,7,BAY ST,YORKVILLE AVE, ,Major Arterial,Toronto East York,43.67134538,-79.39019029,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,22,East,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D53,Toronto Centre-Rosedale (27),27,95,Annex (95),392
-79.29219029,43.78234538,7560299,1332258,2012,2012-12-20T05:00:00.000Z,748,7,SHEPPARD AVE E,ALLANFORD RD, ,Major Arterial,Scarborough,43.78234538,-79.29219029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,43,Unknown,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D42,Scarborough-Agincourt (40),40,118,Tam O'Shanter-Sullivan (118),393
-79.43634424,43.651801659999983,80229109,5000144020,2015,2015-01-25T05:00:00.000Z,756,7,COLLEGE ST,BROCK AVE,2 m West of,Minor Arterial,Toronto East York,43.65180166,-79.43634424,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,2,South, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Medical or Physical Disability, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D11,Davenport (18),18,84,Little Portugal (84),394
-79.53272639,43.696155149999989,7853644,1371244,2013,2013-08-19T04:00:00.000Z,759,7,ROYAL YORK RD,LAWRENCE AVE W, ,Minor Arterial,Etobicoke York,43.69615515,-79.53272639,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,60 to 64,Fatal,33,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,D23,Etobicoke North (2),2,8,Humber Heights-Westmount (8),395
-79.49959193,43.75384482,7858870,1373498,2013,2013-09-03T04:00:00.000Z,800,8,SENTINEL RD,LAMBERTON BLVD, ,Collector,North York,43.75384482,-79.49959193,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,10 to 14,Fatal,37,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,D31,York West (8),8,27,York University Heights (27),396
-79.316890289999989,43.821345380000011,7412070,1292918,2012,2012-05-07T04:00:00.000Z,801,8,STEELES AVE E,BIRCHMOUNT RD, ,Major Arterial,Scarborough,43.82134538,-79.31689029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,13,South,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D42,Scarborough-Agincourt (39),39,116,Steeles (116),397
-79.28109029,43.76574538,4190043,978249,2007,2007-07-01T04:00:00.000Z,805,8,ELLESMERE RD,KENNEDY RD, ,Major Arterial,Scarborough,43.76574538,-79.28109029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,60 to 64,Fatal,0,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,D41,Scarborough Centre (37),37,126,Dorset Park (126),398
-79.49899029,43.697345379999987,5404091,1057892,2008,2008-09-10T04:00:00.000Z,806,8,TRETHEWEY DR,TEDDER ST, ,Minor Arterial,Etobicoke York,43.69734538,-79.49899029,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,50 to 54,Fatal,39,West,Bicycle, , , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes, , , ,D12,York South-Weston (12),12,30,Brookhaven-Amesbury (30),399
-79.21190272,43.77796896,8000220,143234908,2014,2014-11-04T05:00:00.000Z,807,8,ORTON PARK RD,SLAN AVE, ,Minor Arterial,Scarborough,43.77796896,-79.21190272,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,37,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,D43,Scarborough East (43),43,135,Morningside (135),400
-79.386590290000015,43.760445379999986,4180913,974080,2007,2007-06-08T04:00:00.000Z,809,8,BAYVIEW AVE,FIFESHIRE RD, ,Major Arterial,North York,43.76044538,-79.38659029,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,45 to 49,Fatal,0,South,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Other,Unknown, ,Yes,Yes, ,Yes, , , , , , , , ,D33,Don Valley West (25),25,40,St.Andrew-Windfields (40),401
-79.37259029,43.66324538,7456387,1311644,2012,2012-08-25T04:00:00.000Z,810,8,CARLTON ST,SHERBOURNE ST, ,Minor Arterial,Toronto East York,43.66324538,-79.37259029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,28,North,Other, , , ,Pedestrian hit at mid-block,Coming From Behind Parked Vehicle,Unknown, , , ,Yes, ,Yes, , , , , , , , , , ,D51,Toronto Centre-Rosedale (28),28,73,Moss Park (73),402
-79.304355720000018,43.77949103,80566635,6002021851,2016,2016-11-14T05:00:00.000Z,814,8,ARAGON AVE,SHEPPARD AVE E, ,Major Arterial,Scarborough,43.77949103,-79.30435572,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,72,East, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D42,Scarborough-Agincourt (40),40,118,Tam O'Shanter-Sullivan (118),403
-79.15869029,43.78864538,5425836,1067364,2008,2008-10-31T04:00:00.000Z,817,8,HIGHWAY 2A  E,LAWSON RD, ,Expressway,Scarborough,43.78864538,-79.15869029,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,50,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Medical or Physical Disability, , , , , , , , ,Yes, , , , , , , , , ,Yes,D43,Scarborough East (44),44,133,Centennial Scarborough (133),404
-79.45589029,43.66244538,6221252,1202173,2010,2010-11-17T05:00:00.000Z,818,8,DUNDAS ST W,KENNETH AVE, ,Minor Arterial,Toronto East York,43.66244538,-79.45589029,Intersection, ,No Control,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,35,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , ,Yes, , , , , , , , ,D11,Parkdale-High Park (14),14,88,High Park North (88),405
-79.38998804000002,43.65874441,6150246,1171997,2010,2010-06-06T04:00:00.000Z,822,8,UNIVERSITY AVE,ORDE ST, ,Major Arterial,Toronto East York,43.65874441,-79.38998804,Intersection, ,No Control,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,22,West,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , , ,Yes, , , , , , , ,D52,Toronto Centre-Rosedale (27),27,76,Bay Street Corridor (76),406
-79.340847109999984,43.72764548,80496869,5000851624,2015,2015-05-22T04:00:00.000Z,822,8,DON MILLS RD,GREEN BELT DR, ,Major Arterial,North York,43.72764548,-79.34084711,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,22,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,D33,Don Valley East (34),34,42,Banbury-Don Mills (42),407
-79.38231287,43.679423889999988,80000143,2015832268,2015,2015-05-19T04:00:00.000Z,823,8,ROXBOROUGH ST E,WRENTHAM PL, ,Collector,Toronto East York,43.67942389,-79.38231287,Intersection, ,Stop Sign,Clear,"Daylight, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,75 to 79,Fatal,26,North,Bicycle,Turning Left, , , , , ,Cyclist turned left across motorists path.,Improper Turn,Unknown, ,Yes,Yes, , , , , , , , , , ,D53,Toronto Centre-Rosedale (27),27,98,Rosedale-Moore Park (98),408
-79.42494593,43.69948538,80492721,5001954714,2015,2015-11-14T05:00:00.000Z,825,8,1996 BATHURST ST, , ,Major Arterial,Toronto East York,43.69948538,-79.42494593,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,65, ,"Automobile, Station Wagon", , , ,Pedestrian hit at parking lot,Other,Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D13,St. Paul's (21),21,101,Forest Hill South (101),409
-79.357845399999988,43.67511709,80000031,142300273,2014,2014-06-16T04:00:00.000Z,827,8,BROADVIEW AVE,FAIRVIEW BLVD, ,Minor Arterial,Toronto East York,43.67511709,-79.3578454,Mid-Block, ,No Control,Rain,Daylight,Wet,Fatal,SMV Other,Motorcycle Driver,45 to 49,Fatal,12,North,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , , ,Yes, , , , , , , , , ,D55,Toronto-Danforth (30),30,68,North Riverdale (68),410
-79.56239029,43.62734538,6591881,1216987,2011,2011-02-10T05:00:00.000Z,828,8,DUNDAS ST W,NEILSON DR, ,Major Arterial,Etobicoke York,43.62734538,-79.56239029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,5,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,D22,Etobicoke-Lakeshore (5),5,12,Markland Wood (12),411
-79.44449029,43.71074538,7462428,1314296,2012,2012-09-11T04:00:00.000Z,840,8,GLENGROVE AVE,MARLEE AVE, ,Minor Arterial,North York,43.71074538,-79.44449029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Motorcycle Driver,20 to 24,Fatal,30,North,Motorcycle,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,D13,Eglinton-Lawrence (15),15,31,Yorkdale-Glen Park (31),412
-79.56021509,43.62121924,80787040,7001983024,2017,2017-11-02T04:00:00.000Z,840,8,161 THE WEST MALL, , ,Minor Arterial,Etobicoke York,43.62121924,-79.56021509,Mid-Block,Non Intersection,No Control, ,Daylight, ,Fatal,Approaching,Driver,35 to 39,Fatal,52,North,"Automobile, Station Wagon",Going Ahead,Lost control,Normal, , , , , , , , ,Yes, , , , , , , , , , ,D22,Etobicoke-Lakeshore (5),5,14,Islington-City Centre West (14),413
-79.44666682,43.78857763,8000211,143507481,2014,2014-12-18T05:00:00.000Z,843,8,6030 BATHURST ST, , ,Major Arterial,North York,43.78857763,-79.44666682,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,50,East, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D32,York Centre (10),10,36,Newtonbrook West (36),414
-79.44049029,43.79244538,5048469,1137250,2009,2009-11-17T05:00:00.000Z,845,8,GREENWIN VILLAGE RD,VILLAGE GT, ,Collector,North York,43.79244538,-79.44049029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,40,North,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D32,York Centre (10),10,36,Newtonbrook West (36),415
-79.4380456,43.6340328,7887169,1385611,2013,2013-09-30T04:00:00.000Z,857,8,LAKE SHORE BLVD W,NET DR, ,Major Arterial,Toronto East York,43.6340328,-79.4380456,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Passenger,55 to 59,Fatal,46, , , , , , , , , , , , , ,Yes, , , , ,Yes, , , , , ,D14,Parkdale-High Park (14),14,85,South Parkdale (85),416
-79.41169367,43.71204718,7808627,1351850,2013,2013-04-16T04:00:00.000Z,900,9,HILLHURST BLVD,AVENUE RD, ,Major Arterial,North York,43.71204718,-79.41169367,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,11,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , ,Yes, , , , ,Yes,D53,Eglinton-Lawrence (16),16,103,Lawrence Park South (103),417
-79.49449029,43.78154538,5808324,1134244,2009,2009-10-31T04:00:00.000Z,901,9,KEELE ST,STEELES AVE W, ,Major Arterial,North York,43.78154538,-79.49449029,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Fatal,Turning Movement,Driver,15 to 19,Fatal,38,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,D31,York West (8),8,27,York University Heights (27),418
-79.35227595,43.79315146,80503035,6000530490,2016,2016-03-29T04:00:00.000Z,901,9,FINCH AVE E,SKYMARK DR, ,Major Arterial,North York,43.79315146,-79.35227595,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,19,North, , , , ,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , , , , , , , , , ,D33,Don Valley East (33),33,47,Don Valley Village (47),419
-79.33849029,43.69384538,6661295,1247766,2011,2011-08-05T04:00:00.000Z,902,9,GREENWOOD AVE,PLAINS RD, ,Minor Arterial,Toronto East York,43.69384538,-79.33849029,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,80 to 84,Fatal,16,West,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,D54,Toronto-Danforth (29),29,58,Old East York (58),420
-79.4209405,43.708263,80503082,6000595012,2016,2016-04-08T04:00:00.000Z,902,9,ST CLEMENTS AVE,CALDOW RD, ,Local,North York,43.708263,-79.4209405,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Fatal,Angle,Driver,35 to 39,Fatal,21,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,D53,Eglinton-Lawrence (16),16,102,Forest Hill North (102),421
-79.54669029,43.697045379999985,7527221,1277329,2012,2012-01-26T05:00:00.000Z,903,9,DIXON RD,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.69704538,-79.54669029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Turning Movement,Passenger,65 to 69,Fatal,3, ,Other, , , , , , , , , , , ,Yes, , ,Yes, ,Yes, ,Yes, , , ,D23,Etobicoke Centre (4),4,6,Kingsview Village-The Westway (6),422
-79.35227595,43.79315146,80546834,6001466377,2016,2016-08-19T04:00:00.000Z,904,9,FINCH AVE E,SKYMARK DR, ,Major Arterial,North York,43.79315146,-79.35227595,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,53,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Other, , , ,Yes, ,Yes, , , , ,Yes, , , , , ,D33,Don Valley East (33),33,47,Don Valley Village (47),423
